Time,State,action,reward,visualization,subtask
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:55,(Sensemaking+scatterplot-0-1),zoom,0.25,scatterplot-0-1,2
00:35:55,(Sensemaking+undefined),clear,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
00:35:56,(Sensemaking+undefined),tile cached,0.25,undefined,2
