['p12', '00:27:05', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:27:36', 'tile cached', 'undefined', '0-512-767-3x1-512-767-3x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-512-767-3x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-768-1023-3x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-256-511-3x1-512-767-3x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-256-511-3x1-768-1023-3x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-512-767-3x1-512-767-3x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-512-767-3x1-768-1023-3x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-512-767-3x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-768-1023-3x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-256-511-3x1-512-767-3x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-256-511-3x1-768-1023-3x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-512-767-3x1-512-767-3x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-512-767-3x1-768-1023-3x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-512-767-3x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-768-1023-3x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-256-511-3x1-512-767-3x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-256-511-3x1-768-1023-3x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-512-767-3x1-512-767-3x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-512-767-3x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-512-767-3x1-768-1023-3x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-768-1023-3x1-768-1023-3x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-2816-3071-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-2816-3071-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-2560-2815-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-2560-2815-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3072-3327-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3328-3583-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3072-3327-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3584-3839-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3328-3583-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3840-4095-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3840-4095-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-3584-3839-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-512-767-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-768-1023-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-512-767-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-768-1023-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-768-1023-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-512-767-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-512-767-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-768-1023-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-512-767-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-512-767-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-768-1023-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-768-1023-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-512-767-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-768-1023-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-512-767-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-768-1023-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-512-767-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-768-1023-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-512-767-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1280-1535-4x1-768-1023-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-512-767-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1536-1791-4x1-768-1023-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-768-1023-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'tile cached', 'undefined', '0-1792-2047-4x1-512-767-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:36', 'pan', 'geo-0-1', '-4', '1', 'Question / Hypothesis']
['p12', '00:27:36', 'pan', 'geo-0-1', '-11', '2', 'Question / Hypothesis']
['p12', '00:27:36', 'pan', 'geo-0-1', '-19', '4', 'Question / Hypothesis']
['p12', '00:27:36', 'pan', 'geo-0-1', '-24', '5', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '-37', '3', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2816-3071-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2560-2815-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-3072-3327-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-3328-3583-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-3840-4095-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-3584-3839-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'clear', 'undefined', 'undefined', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '-131', '1', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '0', '0', 'Question / Hypothesis']
['p12', '00:27:37', 'clear', 'undefined', 'undefined', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-768-1023-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-512-767-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-512-767-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-768-1023-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-512-767-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-768-1023-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-512-767-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1024-1279-4x1-768-1023-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2304-2559-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2304-2559-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2304-2559-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2048-2303-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2048-2303-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-2048-2303-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '0', '0', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '-4', '0', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '-28', '0', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '-52', '-1', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '-50', '-1', 'Question / Hypothesis']
['p12', '00:27:37', 'pan', 'geo-0-1', '0', '0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-512-767-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-768-1023-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-768-1023-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-512-767-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-512-767-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-768-1023-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-512-767-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1792-2047-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1792-2047-5x1-1792-2047-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-768-1023-4x1-768-1023-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:37', 'tile cached', 'undefined', '0-1792-2047-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '-4', '-1', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '-8', '-3', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '-51', '-15', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '-60', '-21', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '-46', '-9', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-1536-1791-5x1-1024-1279-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-1536-1791-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-1792-2047-5x1-1024-1279-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-1536-1791-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-2048-2303-5x1-1024-1279-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-2304-2559-5x1-1024-1279-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-2560-2815-5x1-1024-1279-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'tile cached', 'undefined', '0-2816-3071-5x1-1024-1279-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '-26', '-2', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '-7', '0', 'Question / Hypothesis']
['p12', '00:27:38', 'pan', 'geo-0-1', '0', '0', 'Question / Hypothesis']
['p12', '00:27:39', 'pan', 'geo-0-1', '-2', '-1', 'Question / Hypothesis']
['p12', '00:27:39', 'pan', 'geo-0-1', '-6', '-3', 'Question / Hypothesis']
['p12', '00:27:39', 'pan', 'geo-0-1', '-22', '-11', 'Question / Hypothesis']
['p12', '00:27:39', 'pan', 'geo-0-1', '-44', '-13', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-512-767-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-512-767-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-768-1023-4x2-0-11-0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-512-767-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-768-1023-4x3-0-30-0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-512-767-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:39', 'pan', 'geo-0-1', '0', '0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-768-1023-4x5-0-29-1', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-512-767-4x1-768-1023-4x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-1280-1535-5x1-1280-1535-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-1280-1535-5x1-1024-1279-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:39', 'tile cached', 'undefined', '0-1280-1535-5x1-1536-1791-5x4-0-23-0', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '2', '0', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '3', '-3', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '7', '-9', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '4', '-6', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '2', '-4', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '-2', '-9', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '-5', '-3', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '-15', '-4', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '-7', '-1', 'Question / Hypothesis']
['p12', '00:27:40', 'pan', 'geo-0-1', '-8', '0', 'Question / Hypothesis']
['p12', '00:27:41', 'pan', 'geo-0-1', '0', '0', 'Question / Hypothesis']
['p12', '00:27:44', 'pan', 'geo-0-1', '0', '1', 'Sensemaking']
['p12', '00:27:44', 'pan', 'geo-0-1', '0', '4', 'Sensemaking']
['p12', '00:27:44', 'pan', 'geo-0-1', '1', '6', 'Sensemaking']
['p12', '00:27:44', 'pan', 'geo-0-1', '1', '8', 'Sensemaking']
['p12', '00:27:44', 'pan', 'geo-0-1', '2', '3', 'Sensemaking']
['p12', '00:27:44', 'pan', 'geo-0-1', '2', '2', 'Sensemaking']
['p12', '00:27:44', 'pan', 'geo-0-1', '3', '4', 'Sensemaking']
['p12', '00:27:44', 'pan', 'geo-0-1', '0', '2', 'Sensemaking']
['p12', '00:27:45', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:27:47', 'pan', 'geo-0-1', '-2', '1', 'Drill-Down']
['p12', '00:27:47', 'pan', 'geo-0-1', '-5', '1', 'Drill-Down']
['p12', '00:27:47', 'pan', 'geo-0-1', '-11', '2', 'Drill-Down']
['p12', '00:27:47', 'pan', 'geo-0-1', '-24', '6', 'Drill-Down']
['p12', '00:27:47', 'pan', 'geo-0-1', '-28', '4', 'Drill-Down']
['p12', '00:27:47', 'pan', 'geo-0-1', '-52', '9', 'Drill-Down']
['p12', '00:27:47', 'tile cached', 'undefined', '0-1024-1279-5x1-1024-1279-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:47', 'tile cached', 'undefined', '0-1024-1279-5x1-1280-1535-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:47', 'tile cached', 'undefined', '0-1024-1279-5x1-1536-1791-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:47', 'pan', 'geo-0-1', '-35', '5', 'Drill-Down']
['p12', '00:27:48', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '1', '0', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '4', '1', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '10', '3', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '15', '4', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '45', '10', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '25', '3', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '38', '3', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '15', '2', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '9', '1', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '11', '1', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '5', '0', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '2', '1', 'Drill-Down']
['p12', '00:27:49', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '1', '0', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '4', '0', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '12', '0', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '58', '5', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '52', '2', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '105', '3', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '87', '1', 'Drill-Down']
['p12', '00:27:50', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:27:51', 'pan', 'geo-0-1', '4', '-2', 'Drill-Down']
['p12', '00:27:51', 'pan', 'geo-0-1', '7', '-3', 'Drill-Down']
['p12', '00:27:51', 'pan', 'geo-0-1', '35', '-7', 'Drill-Down']
['p12', '00:27:51', 'pan', 'geo-0-1', '41', '0', 'Drill-Down']
['p12', '00:27:51', 'pan', 'geo-0-1', '125', '2', 'Drill-Down']
['p12', '00:27:51', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:27:52', 'pan', 'geo-0-1', '-1', '0', 'Drill-Down']
['p12', '00:27:52', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:27:53', 'pan', 'geo-0-1', '-756', '-380', 'Drill-Down']
['p12', '00:27:53', 'zoom', 'geo-0-1', '3', 'Drill-Down']
['p12', '00:27:53', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-256-511-4x1-256-511-4x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-512-767-4x1-256-511-4x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-4x1-256-511-4x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-256-511-4x1-256-511-4x2-0-11-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-512-767-4x1-256-511-4x2-0-11-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-4x1-256-511-4x2-0-11-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-256-511-4x1-256-511-4x3-0-30-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-512-767-4x1-256-511-4x3-0-30-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-256-511-4x1-256-511-4x5-0-29-1', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-4x1-256-511-4x3-0-30-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-4x1-256-511-4x5-0-29-1', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-512-767-4x1-256-511-4x5-0-29-1', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-5x1-512-767-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-5x1-768-1023-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1024-1279-5x1-512-767-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1024-1279-5x1-768-1023-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1280-1535-5x1-512-767-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1280-1535-5x1-768-1023-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1536-1791-5x1-768-1023-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1536-1791-5x1-512-767-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1792-2047-5x1-512-767-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-1792-2047-5x1-768-1023-5x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'pan', 'geo-0-1', '3', '0', 'Drill-Down']
['p12', '00:27:53', 'pan', 'geo-0-1', '11', '-2', 'Drill-Down']
['p12', '00:27:53', 'pan', 'geo-0-1', '19', '-3', 'Drill-Down']
['p12', '00:27:53', 'pan', 'geo-0-1', '104', '-2', 'Drill-Down']
['p12', '00:27:53', 'pan', 'geo-0-1', '0', '0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-512-767-3x1-0-255-3x2-0-11-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-3x1-0-255-3x2-0-11-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-0-255-3x1-0-255-3x2-0-11-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-512-767-3x1-0-255-3x3-0-30-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-3x1-0-255-3x3-0-30-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-0-255-3x1-0-255-3x3-0-30-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-512-767-3x1-0-255-3x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-768-1023-3x1-0-255-3x4-0-23-0', 'Drill-Down']
['p12', '00:27:53', 'tile cached', 'undefined', '0-0-255-3x1-0-255-3x4-0-23-0', 'Drill-Down']
['p12', '00:27:54', 'tile cached', 'undefined', '0-512-767-3x1-0-255-3x5-0-29-1', 'Drill-Down']
['p12', '00:27:54', 'tile cached', 'undefined', '0-0-255-3x1-0-255-3x5-0-29-1', 'Drill-Down']
['p12', '00:27:54', 'tile cached', 'undefined', '0-768-1023-3x1-0-255-3x5-0-29-1', 'Drill-Down']
['p12', '00:27:54', 'tile cached', 'undefined', '0-1280-1535-4x1-256-511-4x4-0-23-0', 'Drill-Down']
['p12', '00:27:54', 'tile cached', 'undefined', '0-1536-1791-4x1-256-511-4x4-0-23-0', 'Drill-Down']
['p12', '00:27:54', 'tile cached', 'undefined', '0-1792-2047-4x1-256-511-4x4-0-23-0', 'Drill-Down']
